Misspelt             Predicted            Correct              Match
kilala               kella                kirara               N      
kilala               kerala               kirara               N      
kilala               kibla                kirara               N      
kilala               kigali               kirara               N      
kilala               kiladja              kirara               N      
kilala               kilah                kirara               N      
kilala               kilan                kirara               N      
kilala               kilauea              kirara               N      
kilala               kilda                kirara               N      
kilala               kill                 kirara               N      
kilala               killas               kirara               N      
kilala               kills                kirara               N      
kilala               killy                kirara               N      
kilala               kiluba               kirara               N      
kilala               koala                kirara               N      
kilala               kolata               kirara               N      
kilala               kuala                kirara               N      
kilala               milla                kirara               N      
kilala               molala               kirara               N      
kilala               oglala               kirara               N      
kilala               palala               kirara               N      
kilala               piala                kirara               N      
kilala               pilula               kirara               N      
kilala               rilawa               kirara               N      
kilala               risala               kirara               N      
kilala               tilaka               kirara               N      
kilala               vilela               kirara               N      
kilala               villa                kirara               N      
kilala               willa                kirara               N      
kilala               zilla                kirara               N      
kittah               kittar               kitteh               N      
klol                 klom                 pwn                  N      
klol                 klop                 pwn                  N      
klol                 kol                  pwn                  N      
klol                 lol                  pwn                  N      
knoe                 knee                 know                 N      
knoe                 knob                 know                 N      
knoe                 knop                 know                 N      
knoe                 knot                 know                 N      
knoe                 know                 know                 Y      
knoe                 knowe                know                 N      
knoe                 knox                 know                 N      
kraj                 kaj                  cry                  N      
kraj                 kra                  cry                  N      
kraj                 krag                 cry                  N      
kraj                 kral                 cry                  N      
kraj                 kran                 cry                  N      
kraj                 kras                 cry                  N      
kraj                 raj                  cry                  N      
krazie               grazie               crazy                N      
krej                 akre                 jerk                 N      
krej                 are                  jerk                 N      
krej                 area                 jerk                 N      
krej                 ared                 jerk                 N      
krej                 areg                 jerk                 N      
krej                 aren                 jerk                 N      
krej                 ares                 jerk                 N      
krej                 aret                 jerk                 N      
krej                 arew                 jerk                 N      
krej                 bre                  jerk                 N      
krej                 bred                 jerk                 N      
krej                 bree                 jerk                 N      
krej                 brei                 jerk                 N      
krej                 bren                 jerk                 N      
krej                 bret                 jerk                 N      
krej                 brev                 jerk                 N      
krej                 brew                 jerk                 N      
krej                 brey                 jerk                 N      
krej                 cre                  jerk                 N      
krej                 crea                 jerk                 N      
krej                 cree                 jerk                 N      
krej                 cres                 jerk                 N      
krej                 crew                 jerk                 N      
krej                 crex                 jerk                 N      
krej                 dree                 jerk                 N      
krej                 dreg                 jerk                 N      
krej                 drek                 jerk                 N      
krej                 drew                 jerk                 N      
krej                 drey                 jerk                 N      
krej                 ere                  jerk                 N      
krej                 erer                 jerk                 N      
krej                 fred                 jerk                 N      
krej                 free                 jerk                 N      
krej                 fren                 jerk                 N      
krej                 freq                 jerk                 N      
krej                 fret                 jerk                 N      
krej                 frew                 jerk                 N      
krej                 frey                 jerk                 N      
krej                 gre                  jerk                 N      
krej                 gree                 jerk                 N      
krej                 greg                 jerk                 N      
krej                 gres                 jerk                 N      
krej                 gret                 jerk                 N      
krej                 grew                 jerk                 N      
krej                 grex                 jerk                 N      
krej                 grey                 jerk                 N      
krej                 ire                  jerk                 N      
krej                 ired                 jerk                 N      
krej                 ires                 jerk                 N      
krej                 kae                  jerk                 N      
krej                 kaes                 jerk                 N      
krej                 kaj                  jerk                 N      
krej                 karel                jerk                 N      
krej                 karen                jerk                 N      
krej                 karez                jerk                 N      
krej                 kde                  jerk                 N      
krej                 kea                  jerk                 N      
krej                 keb                  jerk                 N      
krej                 ked                  jerk                 N      
krej                 kee                  jerk                 N      
krej                 keef                 jerk                 N      
krej                 keek                 jerk                 N      
krej                 keel                 jerk                 N      
krej                 keen                 jerk                 N      
krej                 keep                 jerk                 N      
krej                 kees                 jerk                 N      
krej                 keet                 jerk                 N      
krej                 kef                  jerk                 N      
krej                 keg                  jerk                 N      
krej                 ken                  jerk                 N      
krej                 kep                  jerk                 N      
krej                 ker                  jerk                 N      
krej                 kerb                 jerk                 N      
krej                 kerel                jerk                 N      
krej                 keres                jerk                 N      
krej                 kerf                 jerk                 N      
krej                 kerl                 jerk                 N      
krej                 kern                 jerk                 N      
krej                 kero                 jerk                 N      
krej                 kerr                 jerk                 N      
krej                 kers                 jerk                 N      
krej                 ket                  jerk                 N      
krej                 kev                  jerk                 N      
krej                 kex                  jerk                 N      
krej                 key                  jerk                 N      
krej                 khet                 jerk                 N      
krej                 kie                  jerk                 N      
krej                 kief                 jerk                 N      
krej                 kiel                 jerk                 N      
krej                 kier                 jerk                 N      
krej                 kiev                 jerk                 N      
krej                 kmel                 jerk                 N      
krej                 kmet                 jerk                 N      
krej                 knee                 jerk                 N      
krej                 knet                 jerk                 N      
krej                 knew                 jerk                 N      
krej                 knez                 jerk                 N      
krej                 koel                 jerk                 N      
krej                 kore                 jerk                 N      
krej                 korea                jerk                 N      
krej                 korec                jerk                 N      
krej                 kr                   jerk                 N      
krej                 kra                  jerk                 N      
krej                 krag                 jerk                 N      
krej                 kral                 jerk                 N      
krej                 kran                 jerk                 N      
krej                 kras                 jerk                 N      
krej                 krebs                jerk                 N      
krej                 kreil                jerk                 N      
krej                 kreis                jerk                 N      
krej                 krems                jerk                 N      
krej                 kreng                jerk                 N      
krej                 krepi                jerk                 N      
krej                 kris                 jerk                 N      
krej                 krna                 jerk                 N      
krej                 kroo                 jerk                 N      
krej                 krs                  jerk                 N      
krej                 kru                  jerk                 N      
krej                 kue                  jerk                 N      
krej                 kueh                 jerk                 N      
krej                 kuei                 jerk                 N      
krej                 kues                 jerk                 N      
krej                 kye                  jerk                 N      
krej                 mrem                 jerk                 N      
krej                 ore                  jerk                 N      
krej                 ored                 jerk                 N      
krej                 oren                 jerk                 N      
krej                 oreo                 jerk                 N      
krej                 ores                 jerk                 N      
krej                 pre                  jerk                 N      
krej                 prec                 jerk                 N      
krej                 pred                 jerk                 N      
krej                 pree                 jerk                 N      
krej                 pref                 jerk                 N      
krej                 prem                 jerk                 N      
krej                 prep                 jerk                 N      
krej                 pres                 jerk                 N      
krej                 pret                 jerk                 N      
krej                 prev                 jerk                 N      
krej                 prex                 jerk                 N      
krej                 prey                 jerk                 N      
krej                 raj                  jerk                 N      
krej                 re                   jerk                 N      
krej                 rea                  jerk                 N      
krej                 reb                  jerk                 N      
krej                 rec                  jerk                 N      
krej                 red                  jerk                 N      
krej                 ree                  jerk                 N      
krej                 ref                  jerk                 N      
krej                 reg                  jerk                 N      
krej                 reh                  jerk                 N      
krej                 rei                  jerk                 N      
krej                 rel                  jerk                 N      
krej                 rem                  jerk                 N      
krej                 ren                  jerk                 N      
krej                 rep                  jerk                 N      
krej                 req                  jerk                 N      
krej                 res                  jerk                 N      
krej                 ret                  jerk                 N      
krej                 rev                  jerk                 N      
krej                 rew                  jerk                 N      
krej                 rex                  jerk                 N      
krej                 rey                  jerk                 N      
krej                 tree                 jerk                 N      
krej                 tref                 jerk                 N      
krej                 trek                 jerk                 N      
krej                 tres                 jerk                 N      
krej                 tret                 jerk                 N      
krej                 trey                 jerk                 N      
krej                 ure                  jerk                 N      
krej                 urea                 jerk                 N      
krej                 wren                 jerk                 N      
krej                 xref                 jerk                 N      
kritik               critic               critique             N      
kritik               iritic               critique             N      
kritik               iritis               critique             N      
kritik               kariti               critique             N      
kritik               katik                critique             N      
kritik               krigia               critique             N      
kritik               kristi               critique             N      
kritik               kristin              critique             N      
kritik               krithia              critique             N      
kritik               kriton               critique             N      
kult                 bult                 cult                 N      
kult                 cult                 cult                 Y      
kult                 dult                 cult                 N      
kult                 gult                 cult                 N      
kult                 kelt                 cult                 N      
kult                 kilt                 cult                 N      
kult                 kula                 cult                 N      
kult                 kuli                 cult                 N      
kult                 kulm                 cult                 N      
kult                 kurt                 cult                 N      
kult                 mult                 cult                 N      
kult                 ult                  cult                 N      
kurva                kurta                kurwa                N      
kurva                murva                kurwa                N      
kurva                urva                 kurwa                N      
kurwa                korwa                kurva                N      
kurwa                kurta                kurva                N      
kuw                  kaw                  coo                  N      
kuw                  ku                   coo                  N      
kuw                  kua                  coo                  N      
kuw                  kue                  coo                  N      
kuw                  kui                  coo                  N      
kuw                  kw                   coo                  N      
kwazy                away                 crazy                N      
kwazy                blazy                crazy                N      
kwazy                chazy                crazy                N      
kwazy                crazy                crazy                Y      
kwazy                dazy                 crazy                N      
kwazy                gazy                 crazy                N      
kwazy                glazy                crazy                N      
kwazy                hazy                 crazy                N      
kwazy                heazy                crazy                N      
kwazy                jazy                 crazy                N      
kwazy                katy                 crazy                N      
kwazy                kay                  crazy                N      
kwazy                kazi                 crazy                N      
kwazy                kwan                 crazy                N      
kwazy                kwanza               crazy                N      
kwazy                kwapa                crazy                N      
kwazy                lawzy                crazy                N      
kwazy                lazy                 crazy                N      
kwazy                mazy                 crazy                N      
kwazy                swamy                crazy                N      
kwazy                sway                 crazy                N      
kwazy                swazi                crazy                N      
kwazy                tway                 crazy                N      
kwazy                twazzy               crazy                N      
kwazy                wady                 crazy                N      
kwazy                waky                 crazy                N      
kwazy                waly                 crazy                N      
kwazy                wany                 crazy                N      
kwazy                wary                 crazy                N      
kwazy                wavy                 crazy                N      
kwazy                waxy                 crazy                N      
kwazy                way                  crazy                N      
kya                  ka                   kay                  N      
kya                  kay                  kay                  Y      
kya                  kea                  kay                  N      
kya                  kha                  kay                  N      
kya                  koa                  kay                  N      
kya                  kra                  kay                  N      
kya                  kua                  kay                  N      
kya                  ky                   kay                  N      
kya                  kyah                 kay                  N      
kya                  kyak                 kay                  N      
kya                  kyar                 kay                  N      
kya                  kyat                 kay                  N      
kya                  kyd                  kay                  N      
kya                  kye                  kay                  N      
kya                  kyl                  kay                  N      
kya                  kyu                  kay                  N      
kya                  mya                  kay                  N      
kya                  pya                  kay                  N      
kya                  rya                  kay                  N      
kya                  ya                   kay                  N      
kyke                 kyke                 kike                 N      
laffin               baffin               laughing             N      
lamis                amis                 lmao                 N      
lamis                camis                lmao                 N      
lamis                kamis                lmao                 N      
lamis                labis                lmao                 N      
lamis                lacis                lmao                 N      
lamis                lais                 lmao                 N      
lamis                lamas                lmao                 N      
lamis                lambs                lmao                 N      
lamis                lames                lmao                 N      
lamis                lamia                lmao                 N      
lamis                lamias               lmao                 N      
lamis                lamin                lmao                 N      
lamis                lamish               lmao                 N      
lamis                lamps                lmao                 N      
lamis                lams                 lmao                 N      
lamis                lamus                lmao                 N      
lamis                laois                lmao                 N      
lamis                lapis                lmao                 N      
lamis                tamis                lmao                 N      
lamo                 alamo                lmao                 N      
lamo                 lalo                 lmao                 N      
lamo                 lam                  lmao                 N      
lamo                 lama                 lmao                 N      
lamo                 lamb                 lmao                 N      
lamo                 lame                 lmao                 N      
lamo                 lamm                 lmao                 N      
lamo                 lamp                 lmao                 N      
lamo                 lams                 lmao                 N      
lamo                 lao                  lmao                 N      
lamo                 limo                 lmao                 N      
lamo                 mamo                 lmao                 N      
lawyer               lawyer               liar                 N      
layed                layed                laid                 N      
lazyness             laziness             laziness             Y      
lede                 lede                 lead                 N      
lern                 bern                 learn                N      
lern                 cern                 learn                N      
lern                 dern                 learn                N      
lern                 ern                  learn                N      
lern                 fern                 learn                N      
lern                 hern                 learn                N      
lern                 kern                 learn                N      
lern                 larn                 learn                N      
lern                 lean                 learn                N      
lern                 learn                learn                Y      
lern                 len                  learn                N      
lern                 leon                 learn                N      
lern                 ler                  learn                N      
lern                 lere                 learn                N      
lern                 lerp                 learn                N      
lern                 lorn                 learn                N      
lern                 pern                 learn                N      
lern                 tern                 learn                N      
lern                 vern                 learn                N      
lern                 yern                 learn                N      
lezbo                lesbo                lesbo                Y      
liek                 leek                 like                 N      
liek                 lek                  like                 N      
liek                 lick                 like                 N      
liek                 lie                  like                 N      
liek                 lied                 like                 N      
liek                 lief                 like                 N      
liek                 lien                 like                 N      
liek                 lier                 like                 N      
liek                 lies                 like                 N      
liek                 lieu                 like                 N      
liek                 like                 like                 Y      
liek                 link                 like                 N      
liek                 lisk                 like                 N      
liek                 miek                 like                 N      
lier                 lier                 liar                 N      
ligit                digit                legit                N      
ligit                legit                legit                Y      
ligit                licit                legit                N      
ligit                light                legit                N      
ligit                limit                legit                N      
lijke                like                 like                 Y      
lillie               lillie               lily                 N      
liter                liter                litre                N      
litre                litre                liter                N      
llay                 alay                 yay                  N      
llay                 allay                yay                  N      
llay                 blay                 yay                  N      
llay                 clay                 yay                  N      
llay                 flay                 yay                  N      
llay                 lay                  yay                  N      
llay                 play                 yay                  N      
llay                 slay                 yay                  N      
lmgao                agao                 lmfao                N      
lmgao                alagao               lmfao                N      
lmgao                gao                  lmfao                N      
lmgao                imago                lmfao                N      
lmgao                lagan                lmfao                N      
lmgao                lanao                lmfao                N      
lmgao                lao                  lmfao                N      
lmgao                legal                lmfao                N      
lmgao                legato               lmfao                N      
lmgao                lego                 lmfao                N      
lmgao                legoa                lmfao                N      
lmgao                lga                  lmfao                N      
lmgao                ligan                lmfao                N      
lmgao                ligas                lmfao                N      
lmgao                logan                lmfao                N      
lmgao                logo                 lmfao                N      
lmgao                lokao                lmfao                N      
lmgao                lutao                lmfao                N      
lmgao                mao                  lmfao                N      
lmgao                mgal                 lmfao                N      
lmgao                miao                 lmfao                N      
lmgao                omao                 lmfao                N      
loaft                laft                 loaf                 N      
loaft                loaf                 loaf                 Y      
loaft                loafs                loaf                 N      
loaft                loft                 loaf                 N      
lobsta               lobata               lobster              N      
logik                logia                logic                N      
logik                logic                logic                Y      
logik                logie                logic                N      
logik                login                logic                N      
logik                logis                logic                N      
lonk                 lonk                 link                 N      
loose                loose                lose                 N      
looser               looser               loser                N      
loosey               goosey               loosie               N      
loosey               looey                loosie               N      
loosey               looney               loosie               N      
loosey               loose                loosie               N      
loosey               loosed               loosie               N      
loosey               loosely              loosie               N      
loosey               loosen               loosie               N      
loosey               looser               loosie               N      
loosey               looses               loosie               N      
loosey               moosey               loosie               N      
loox                 loo                  looks                N      
loox                 loob                 looks                N      
loox                 lood                 looks                N      
loox                 loof                 looks                N      
loox                 look                 looks                N      
loox                 loom                 looks                N      
loox                 loon                 looks                N      
loox                 loop                 looks                N      
loox                 loos                 looks                N      
loox                 loot                 looks                N      
loox                 lox                  looks                N      
loozer               boozer               loser                N      
loozer               doozer               loser                N      
loozer               looker               loser                N      
loozer               loomer               loser                N      
loozer               looper               loser                N      
loozer               looser               loser                N      
loozer               looter               loser                N      
loozer               loover               loser                N      
lopl                 lgpl                 lol                  N      
lopl                 lol                  lol                  Y      
lopl                 loll                 lol                  N      
lopl                 lop                  lol                  N      
lopl                 lope                 lol                  N      
lopl                 lops                 lol                  N      
loul                 aoul                 lol                  N      
loul                 boul                 lol                  N      
loul                 coul                 lol                  N      
loul                 foul                 lol                  N      
loul                 joul                 lol                  N      
loul                 lol                  lol                  Y      
loul                 loll                 lol                  N      
loul                 lou                  lol                  N      
loul                 loud                 lol                  N      
loul                 louk                 lol                  N      
loul                 loulu                lol                  N      
loul                 loun                 lol                  N      
loul                 loup                 lol                  N      
loul                 lour                 lol                  N      
loul                 lout                 lol                  N      
loul                 moul                 lol                  N      
loul                 soul                 lol                  N      
loul                 youl                 lol                  N      
luhv                 auh                  love                 N      
luhv                 buhl                 love                 N      
luhv                 buhr                 love                 N      
luhv                 duh                  love                 N      
luhv                 duhr                 love                 N      
luhv                 guha                 love                 N      
luhv                 guhr                 love                 N      
luhv                 guv                  love                 N      
luhv                 huh                  love                 N      
luhv                 huhs                 love                 N      
luhv                 hv                   love                 N      
luhv                 juha                 love                 N      
luhv                 juv                  love                 N      
luhv                 kuhn                 love                 N      
luhv                 lah                  love                 N      
luhv                 lav                  love                 N      
luhv                 lehi                 love                 N      
luhv                 lehr                 love                 N      
luhv                 lev                  love                 N      
luhv                 lh                   love                 N      
luhv                 lhb                  love                 N      
luhv                 lhd                  love                 N      
luhv                 liv                  love                 N      
luhv                 lu                   love                 N      
luhv                 luau                 love                 N      
luhv                 lub                  love                 N      
luhv                 luba                 love                 N      
luhv                 lube                 love                 N      
luhv                 luby                 love                 N      
luhv                 luc                  love                 N      
luhv                 luce                 love                 N      
luhv                 luck                 love                 N      
luhv                 lucy                 love                 N      
luhv                 lud                  love                 N      
luhv                 ludo                 love                 N      
luhv                 lue                  love                 N      
luhv                 lues                 love                 N      
luhv                 luff                 love                 N      
luhv                 lug                  love                 N      
luhv                 luge                 love                 N      
luhv                 lugs                 love                 N      
luhv                 lui                  love                 N      
luhv                 luis                 love                 N      
luhv                 luke                 love                 N      
luhv                 lula                 love                 N      
luhv                 lulav                love                 N      
luhv                 lull                 love                 N      
luhv                 lulu                 love                 N      
luhv                 lum                  love                 N      
luhv                 lump                 love                 N      
luhv                 lums                 love                 N      
luhv                 luna                 love                 N      
luhv                 lund                 love                 N      
luhv                 lune                 love                 N      
luhv                 lung                 love                 N      
luhv                 lunk                 love                 N      
luhv                 lunn                 love                 N      
luhv                 lunt                 love                 N      
luhv                 luny                 love                 N      
luhv                 luo                  love                 N      
luhv                 lupe                 love                 N      
luhv                 lur                  love                 N      
luhv                 lura                 love                 N      
luhv                 lure                 love                 N      
luhv                 lurg                 love                 N      
luhv                 luri                 love                 N      
luhv                 lurk                 love                 N      
luhv                 lush                 love                 N      
luhv                 lushy                love                 N      
luhv                 lusk                 love                 N      
luhv                 lust                 love                 N      
luhv                 lut                  love                 N      
luhv                 lute                 love                 N      
luhv                 luth                 love                 N      
luhv                 lutz                 love                 N      
luhv                 lux                  love                 N      
luhv                 luxe                 love                 N      
luhv                 lv                   love                 N      
luhv                 lviv                 love                 N      
luhv                 lvov                 love                 N      
luhv                 ohv                  love                 N      
luhv                 pulv                 love                 N      
luhv                 ruhr                 love                 N      
luhv                 surv                 love                 N      
luhv                 suv                  love                 N      
luhv                 uav                  love                 N      
luhv                 uh                   love                 N      
luhv                 uhf                  love                 N      
luhv                 uhs                  love                 N      
luhv                 uluhi                love                 N      
luhv                 uv                   love                 N      
luhv                 yuh                  love                 N      
lulz                 lula                 lol                  N      
lulz                 lull                 lol                  N      
lulz                 lulu                 lol                  N      
lulz                 lutz                 lol                  N      
lute                 lute                 loot                 N      
luverly              loverly              loverly              Y      
luxey                luxe                 luxy                 N      
luxey                luxes                luxy                 N      
luzer                luger                loser                N      
luzer                lurer                loser                N      
luzer                luser                loser                N      
luzer                luter                loser                N      
lyfe                 life                 life                 Y      
lyfe                 lye                  life                 N      
lyfe                 lyle                 life                 N      
lyfe                 lyme                 life                 N      
lyfe                 lyre                 life                 N      
lyfe                 lyse                 life                 N      
lyke                 cyke                 like                 N      
lyke                 dyke                 like                 N      
lyke                 fyke                 like                 N      
lyke                 hyke                 like                 N      
lyke                 kyke                 like                 N      
lyke                 lake                 like                 N      
lyke                 like                 like                 Y      
lyke                 loke                 like                 N      
lyke                 luke                 like                 N      
lyke                 lye                  like                 N      
lyke                 lyken                like                 N      
lyke                 lyle                 like                 N      
lyke                 lyme                 like                 N      
lyke                 lyre                 like                 N      
lyke                 lyse                 like                 N      
lyke                 pyke                 like                 N      
lyke                 ryke                 like                 N      
lyke                 syke                 like                 N      
lyke                 tyke                 like                 N      
lyke                 wyke                 like                 N      
lyph                 glyph                life                 N      
lyph                 lych                 life                 N      
lyph                 lymph                life                 N      
lyph                 syph                 life                 N      
lyst                 cyst                 list                 N      
lyst                 last                 list                 N      
lyst                 lest                 list                 N      
lyst                 list                 list                 Y      
lyst                 lost                 list                 N      
lyst                 lst                  list                 N      
lyst                 lust                 list                 N      
lyst                 lys                  list                 N      
lyst                 lyse                 list                 N      
lyst                 myst                 list                 N      
lyst                 syst                 list                 N      
lyst                 xyst                 list                 N      
m8s                  mas                  mates                N      
m8s                  mes                  mates                N      
